county,town,close_month,month_num,sales_all,n_lag,median_days_list_to_close,pct_listed_same_month,pct_listed_1mo_before,pct_listed_2mo_before,pct_listed_3mo_before,pct_listed_4mo_or_more_before,pct_fresh,pct_aged,thin
MORRIS,Parsippany-Troy Hills,Oct,10,123,43,49,0.0,34.9,46.5,14.0,4.7,34.9,65.1,
MORRIS,Parsippany-Troy Hills,Nov,11,133,40,60,2.5,25.0,47.5,7.5,17.5,27.5,72.5,
MORRIS,Parsippany-Troy Hills,Dec,12,98,26,70,0.0,11.5,46.2,30.8,11.5,11.5,88.5,
MORRIS,Pompton Plains,Jan,1,23,9,71,0.0,0.0,66.7,11.1,22.2,0.0,100.0,yes
MORRIS,Pompton Plains,Feb,2,17,9,81,0.0,22.2,22.2,11.1,44.4,22.2,77.8,yes
MORRIS,Pompton Plains,Mar,3,26,20,62,0.0,25.0,55.0,10.0,10.0,25.0,75.0,
MORRIS,Pompton Plains,Apr,4,23,11,40,9.1,36.4,54.5,0.0,0.0,45.5,54.5,
MORRIS,Pompton Plains,May,5,33,17,58,0.0,23.5,64.7,5.9,5.9,23.5,76.5,
MORRIS,Pompton Plains,Jun,6,30,18,60,0.0,22.2,44.4,27.8,5.6,22.2,77.8,
MORRIS,Pompton Plains,Jul,7,30,16,72,0.0,31.2,25.0,31.2,12.5,31.2,68.8,
MORRIS,Pompton Plains,Aug,8,32,20,67,0.0,10.0,55.0,25.0,10.0,10.0,90.0,
MORRIS,Pompton Plains,Sep,9,27,17,55,0.0,35.3,35.3,11.8,17.6,35.3,64.7,
MORRIS,Pompton Plains,Oct,10,27,18,82,0.0,22.2,27.8,27.8,22.2,22.2,77.8,
MORRIS,Pompton Plains,Nov,11,27,17,65,0.0,29.4,29.4,35.3,5.9,29.4,70.6,
MORRIS,Pompton Plains,Dec,12,21,8,62,0.0,12.5,62.5,12.5,12.5,12.5,87.5,yes
MORRIS,Randolph,Jan,1,46,22,79,0.0,9.1,36.4,27.3,27.3,9.1,90.9,
MORRIS,Randolph,Feb,2,54,24,74,8.3,16.7,25.0,20.8,29.2,25.0,75.0,
MORRIS,Randolph,Mar,3,48,29,56,6.9,27.6,48.3,10.3,6.9,34.5,65.5,
MORRIS,Randolph,Apr,4,64,47,58,0.0,27.7,46.8,12.8,12.8,27.7,72.3,
MORRIS,Randolph,May,5,80,36,62,0.0,19.4,52.8,19.4,8.3,19.4,80.6,
MORRIS,Randolph,Jun,6,91,62,66,0.0,19.4,46.8,21.0,12.9,19.4,80.6,
MORRIS,Randolph,Jul,7,140,78,61,1.3,15.4,52.6,20.5,10.3,16.7,83.3,
MORRIS,Randolph,Aug,8,116,62,62,1.6,17.7,48.4,19.4,12.9,19.4,80.6,
MORRIS,Randolph,Sep,9,91,62,66,1.6,16.1,53.2,16.1,12.9,17.7,82.3,
MORRIS,Randolph,Oct,10,70,38,55,2.6,31.6,31.6,28.9,5.3,34.2,65.8,
MORRIS,Randolph,Nov,11,59,32,66,0.0,25.0,40.6,18.8,15.6,25.0,75.0,
MORRIS,Randolph,Dec,12,72,41,61,4.9,14.6,48.8,19.5,12.2,19.5,80.5,
MORRIS,Stirling,Jan,1,8,2,73,0.0,0.0,50.0,50.0,0.0,0.0,100.0,yes
MORRIS,Stirling,Feb,2,8,2,147,0.0,0.0,0.0,0.0,100.0,0.0,100.0,yes
MORRIS,Stirling,Mar,3,5,4,46,0.0,75.0,0.0,0.0,25.0,75.0,25.0,yes
MORRIS,Stirling,Apr,4,8,5,57,0.0,60.0,20.0,20.0,0.0,60.0,40.0,yes
MORRIS,Stirling,May,5,7,3,39,33.3,33.3,33.3,0.0,0.0,66.7,33.3,yes
MORRIS,Stirling,Jun,6,9,7,67,0.0,14.3,42.9,42.9,0.0,14.3,85.7,yes
MORRIS,Stirling,Jul,7,12,7,65,14.3,0.0,57.1,14.3,14.3,14.3,85.7,yes
MORRIS,Stirling,Aug,8,10,5,54,0.0,0.0,60.0,40.0,0.0,0.0,100.0,yes
MORRIS,Stirling,Sep,9,6,5,55,0.0,20.0,60.0,20.0,0.0,20.0,80.0,yes
MORRIS,Stirling,Oct,10,9,4,84,0.0,25.0,25.0,0.0,50.0,25.0,75.0,yes
MORRIS,Stirling,Dec,12,8,3,123,0.0,0.0,33.3,0.0,66.7,0.0,100.0,yes
MORRIS,Towaco,Jan,1,6,3,69,0.0,0.0,66.7,33.3,0.0,0.0,100.0,yes
MORRIS,Towaco,Feb,2,12,6,74,0.0,0.0,50.0,16.7,33.3,0.0,100.0,yes
MORRIS,Towaco,Mar,3,20,16,61,6.2,6.2,62.5,12.5,12.5,12.5,87.5,
MORRIS,Towaco,Apr,4,11,7,78,0.0,28.6,14.3,28.6,28.6,28.6,71.4,yes
MORRIS,Towaco,May,5,8,5,57,40.0,0.0,40.0,0.0,20.0,40.0,60.0,yes
MORRIS,Towaco,Jun,6,16,16,62,6.2,18.8,43.8,12.5,18.8,25.0,75.0,
MORRIS,Towaco,Jul,7,19,11,54,0.0,9.1,90.9,0.0,0.0,9.1,90.9,
MORRIS,Towaco,Aug,8,10,9,65,0.0,0.0,55.6,22.2,22.2,0.0,100.0,yes
MORRIS,Towaco,Sep,9,8,6,87,0.0,16.7,16.7,50.0,16.7,16.7,83.3,yes
MORRIS,Towaco,Oct,10,7,4,90,0.0,50.0,0.0,0.0,50.0,50.0,50.0,yes
MORRIS,Towaco,Nov,11,6,4,86,0.0,0.0,50.0,25.0,25.0,0.0,100.0,yes
MORRIS,Towaco,Dec,12,18,11,79,9.1,9.1,27.3,45.5,9.1,18.2,81.8,
PASSAIC,Haledon,Mar,3,5,3,49,0.0,0.0,66.7,33.3,0.0,0.0,100.0,yes
PASSAIC,Haledon,Jun,6,7,3,71,0.0,0.0,66.7,0.0,33.3,0.0,100.0,yes
PASSAIC,Haledon,Jul,7,15,8,74,0.0,37.5,25.0,12.5,25.0,37.5,62.5,yes
PASSAIC,Haledon,Aug,8,14,4,40,0.0,25.0,75.0,0.0,0.0,25.0,75.0,yes
PASSAIC,Haledon,Sep,9,18,3,66,0.0,0.0,66.7,33.3,0.0,0.0,100.0,yes
PASSAIC,Haledon,Oct,10,14,6,93,0.0,33.3,0.0,33.3,33.3,33.3,66.7,yes
PASSAIC,Haledon,Nov,11,8,3,58,0.0,0.0,66.7,33.3,0.0,0.0,100.0,yes
PASSAIC,North Haledon,Jan,1,46,17,83,0.0,17.6,35.3,23.5,23.5,17.6,82.4,
PASSAIC,North Haledon,Feb,2,36,11,73,9.1,0.0,45.5,18.2,27.3,9.1,90.9,
PASSAIC,North Haledon,Mar,3,29,17,73,0.0,11.8,47.1,11.8,29.4,11.8,88.2,
PASSAIC,North Haledon,Apr,4,35,15,74,0.0,20.0,26.7,33.3,20.0,20.0,80.0,
PASSAIC,North Haledon,May,5,43,19,75,0.0,10.5,31.6,26.3,31.6,10.5,89.5,
PASSAIC,North Haledon,Jun,6,47,22,64,0.0,22.7,45.5,22.7,9.1,22.7,77.3,
PASSAIC,North Haledon,Jul,7,53,25,68,0.0,12.0,44.0,36.0,8.0,12.0,88.0,
PASSAIC,North Haledon,Aug,8,45,23,51,4.3,26.1,39.1,17.4,13.0,30.4,69.6,
PASSAIC,North Haledon,Sep,9,42,18,84,0.0,5.6,38.9,33.3,22.2,5.6,94.4,
PASSAIC,North Haledon,Oct,10,45,16,68,0.0,12.5,25.0,50.0,12.5,12.5,87.5,
PASSAIC,North Haledon,Nov,11,42,8,91,0.0,0.0,25.0,50.0,25.0,0.0,100.0,yes
PASSAIC,North Haledon,Dec,12,41,18,82,0.0,0.0,44.4,16.7,38.9,0.0,100.0,
PASSAIC,Pompton Lakes,Jan,1,36,19,75,0.0,5.3,42.1,31.6,21.1,5.3,94.7,
PASSAIC,Pompton Lakes,Feb,2,29,16,70,6.2,31.2,31.2,18.8,12.5,37.5,62.5,
PASSAIC,Pompton Lakes,Mar,3,41,18,86,0.0,11.1,33.3,27.8,27.8,11.1,88.9,
PASSAIC,Pompton Lakes,Apr,4,37,22,60,0.0,22.7,45.5,22.7,9.1,22.7,77.3,
PASSAIC,Pompton Lakes,May,5,42,18,63,0.0,16.7,50.0,16.7,16.7,16.7,83.3,
PASSAIC,Pompton Lakes,Jun,6,48,28,57,0.0,25.0,53.6,10.7,10.7,25.0,75.0,
PASSAIC,Pompton Lakes,Jul,7,64,33,59,0.0,18.2,63.6,15.2,3.0,18.2,81.8,
PASSAIC,Pompton Lakes,Aug,8,53,26,66,0.0,15.4,53.8,15.4,15.4,15.4,84.6,
PASSAIC,Pompton Lakes,Sep,9,50,32,62,0.0,15.6,46.9,18.8,18.8,15.6,84.4,
PASSAIC,Pompton Lakes,Oct,10,41,19,78,0.0,5.3,36.8,36.8,21.1,5.3,94.7,
PASSAIC,Pompton Lakes,Nov,11,44,19,69,0.0,0.0,52.6,31.6,15.8,0.0,100.0,
PASSAIC,Pompton Lakes,Dec,12,34,14,58,0.0,28.6,42.9,14.3,14.3,28.6,71.4,
PASSAIC,Totowa,Jan,1,24,7,98,0.0,0.0,28.6,28.6,42.9,0.0,100.0,yes
PASSAIC,Totowa,Feb,2,21,7,90,0.0,14.3,0.0,57.1,28.6,14.3,85.7,yes
PASSAIC,Totowa,Mar,3,23,10,72,0.0,30.0,30.0,20.0,20.0,30.0,70.0,
PASSAIC,Totowa,Apr,4,23,10,60,0.0,10.0,60.0,20.0,10.0,10.0,90.0,
PASSAIC,Totowa,May,5,24,9,57,0.0,0.0,88.9,0.0,11.1,0.0,100.0,yes
PASSAIC,Totowa,Jun,6,30,12,76,0.0,8.3,50.0,25.0,16.7,8.3,91.7,
PASSAIC,Totowa,Jul,7,40,19,65,0.0,10.5,52.6,15.8,21.1,10.5,89.5,
PASSAIC,Totowa,Aug,8,43,17,66,0.0,11.8,41.2,29.4,17.6,11.8,88.2,
PASSAIC,Totowa,Sep,9,39,14,76,0.0,7.1,35.7,35.7,21.4,7.1,92.9,
PASSAIC,Totowa,Oct,10,34,14,80,0.0,14.3,35.7,28.6,21.4,14.3,85.7,
PASSAIC,Totowa,Nov,11,33,10,84,0.0,30.0,10.0,40.0,20.0,30.0,70.0,
PASSAIC,Totowa,Dec,12,32,13,84,7.7,0.0,30.8,15.4,46.2,7.7,92.3,
PASSAIC,Wayne,Jan,1,147,78,77,0.0,10.3,38.5,32.1,19.2,10.3,89.7,
PASSAIC,Wayne,Feb,2,102,49,86,0.0,20.4,30.6,20.4,28.6,20.4,79.6,
PASSAIC,Wayne,Mar,3,109,62,63,0.0,16.1,58.1,9.7,16.1,16.1,83.9,
PASSAIC,Wayne,Apr,4,127,76,59,2.6,26.3,39.5,15.8,15.8,28.9,71.1,
PASSAIC,Wayne,May,5,149,72,65,1.4,18.1,45.8,22.2,12.5,19.4,80.6,
PASSAIC,Wayne,Jun,6,191,117,61,0.9,22.2,51.3,19.7,6.0,23.1,76.9,
PASSAIC,Wayne,Jul,7,217,127,64,3.1,17.3,46.5,25.2,7.9,20.5,79.5,
PASSAIC,Wayne,Aug,8,190,100,63,1.0,19.0,45.0,24.0,11.0,20.0,80.0,
PASSAIC,Wayne,Sep,9,176,97,70,0.0,16.5,44.3,22.7,16.5,16.5,83.5,
PASSAIC,Wayne,Oct,10,215,107,69,1.9,21.5,36.4,26.2,14.0,23.4,76.6,
PASSAIC,Wayne,Nov,11,178,88,69,1.1,19.3,39.8,27.3,12.5,20.5,79.5,
PASSAIC,Wayne,Dec,12,147,83,63,2.4,9.6,54.2,16.9,16.9,12.0,88.0,
PASSAIC,Woodland Park,Jan,1,64,18,92,0.0,11.1,22.2,22.2,44.4,11.1,88.9,
PASSAIC,Woodland Park,Feb,2,51,15,70,0.0,20.0,53.3,20.0,6.7,20.0,80.0,
PASSAIC,Woodland Park,Mar,3,42,22,60,0.0,13.6,54.5,9.1,22.7,13.6,86.4,
PASSAIC,Woodland Park,Apr,4,67,33,60,0.0,27.3,45.5,15.2,12.1,27.3,72.7,
PASSAIC,Woodland Park,May,5,73,34,59,0.0,23.5,47.1,11.8,17.6,23.5,76.5,
PASSAIC,Woodland Park,Jun,6,76,36,54,0.0,33.3,30.6,22.2,13.9,33.3,66.7,
PASSAIC,Woodland Park,Jul,7,88,51,64,0.0,23.5,41.2,23.5,11.8,23.5,76.5,
PASSAIC,Woodland Park,Aug,8,55,32,74,0.0,15.6,43.8,28.1,12.5,15.6,84.4,
PASSAIC,Woodland Park,Sep,9,53,24,68,0.0,8.3,50.0,25.0,16.7,8.3,91.7,
PASSAIC,Woodland Park,Oct,10,65,27,80,0.0,22.2,22.2,25.9,29.6,22.2,77.8,
PASSAIC,Woodland Park,Nov,11,53,22,88,0.0,4.5,27.3,40.9,27.3,4.5,95.5,
PASSAIC,Woodland Park,Dec,12,83,33,72,3.0,18.2,33.3,21.2,24.2,21.2,78.8,
SOMERSET,Basking Ridge,Jan,1,66,38,66,2.6,10.5,55.3,21.1,10.5,13.2,86.8,
SOMERSET,Basking Ridge,Feb,2,48,34,70,0.0,20.6,41.2,17.6,20.6,20.6,79.4,
SOMERSET,Basking Ridge,Mar,3,50,33,58,0.0,33.3,36.4,12.1,18.2,33.3,66.7,
SOMERSET,Basking Ridge,Apr,4,76,58,57,3.4,25.9,53.4,12.1,5.2,29.3,70.7,
SOMERSET,Basking Ridge,May,5,106,62,57,3.2,21.0,53.2,19.4,3.2,24.2,75.8,
SOMERSET,Basking Ridge,Jun,6,127,94,56,1.1,31.9,44.7,13.8,8.5,33.0,67.0,
SOMERSET,Basking Ridge,Jul,7,179,131,61,0.8,22.9,48.1,24.4,3.8,23.7,76.3,
SOMERSET,Basking Ridge,Aug,8,157,107,63,0.9,27.1,38.3,23.4,10.3,28.0,72.0,
SOMERSET,Basking Ridge,Sep,9,103,75,56,0.0,21.3,53.3,16.0,9.3,21.3,78.7,
SOMERSET,Basking Ridge,Oct,10,99,73,58,1.4,32.9,39.7,17.8,8.2,34.2,65.8,
SOMERSET,Basking Ridge,Nov,11,85,62,55,0.0,30.6,40.3,11.3,17.7,30.6,69.4,
SOMERSET,Basking Ridge,Dec,12,84,53,55,0.0,24.5,52.8,11.3,11.3,24.5,75.5,
SOMERSET,Bedminster,Jan,1,31,15,67,0.0,20.0,46.7,13.3,20.0,20.0,80.0,
SOMERSET,Bedminster,Feb,2,38,29,54,0.0,37.9,20.7,13.8,27.6,37.9,62.1,
SOMERSET,Bedminster,Mar,3,37,20,48,0.0,30.0,55.0,5.0,10.0,30.0,70.0,
SOMERSET,Bedminster,Apr,4,44,32,50,3.1,37.5,43.8,9.4,6.2,40.6,59.4,
SOMERSET,Bedminster,May,5,51,26,50,0.0,19.2,69.2,7.7,3.8,19.2,80.8,
SOMERSET,Bedminster,Jun,6,60,46,60,0.0,30.4,54.3,6.5,8.7,30.4,69.6,
SOMERSET,Bedminster,Jul,7,65,40,56,0.0,25.0,50.0,15.0,10.0,25.0,75.0,
SOMERSET,Bedminster,Aug,8,66,35,51,8.6,34.3,42.9,8.6,5.7,42.9,57.1,
SOMERSET,Bedminster,Sep,9,61,39,56,2.6,23.1,64.1,7.7,2.6,25.6,74.4,
SOMERSET,Bedminster,Oct,10,56,30,56,0.0,40.0,30.0,23.3,6.7,40.0,60.0,
SOMERSET,Bedminster,Nov,11,42,20,48,0.0,45.0,40.0,5.0,10.0,45.0,55.0,
SOMERSET,Bedminster,Dec,12,48,30,52,0.0,33.3,50.0,6.7,10.0,33.3,66.7,
SOMERSET,Bernardsville,Jan,1,14,9,85,0.0,0.0,33.3,22.2,44.4,0.0,100.0,yes
SOMERSET,Bernardsville,Feb,2,11,5,148,0.0,0.0,40.0,0.0,60.0,0.0,100.0,yes
SOMERSET,Bernardsville,Mar,3,30,19,49,21.1,31.6,21.1,5.3,21.1,52.6,47.4,
SOMERSET,Bernardsville,Apr,4,31,21,60,0.0,28.6,42.9,14.3,14.3,28.6,71.4,
SOMERSET,Bernardsville,May,5,35,16,60,6.2,12.5,62.5,6.2,12.5,18.8,81.2,
SOMERSET,Bernardsville,Jun,6,33,21,53,4.8,19.0,52.4,19.0,4.8,23.8,76.2,
SOMERSET,Bernardsville,Jul,7,48,32,62,3.1,18.8,50.0,9.4,18.8,21.9,78.1,
SOMERSET,Bernardsville,Aug,8,51,36,64,2.8,13.9,44.4,19.4,19.4,16.7,83.3,
SOMERSET,Bernardsville,Sep,9,30,21,95,4.8,14.3,23.8,14.3,42.9,19.0,81.0,
SOMERSET,Bernardsville,Oct,10,28,22,52,0.0,45.5,27.3,13.6,13.6,45.5,54.5,
SOMERSET,Bernardsville,Nov,11,38,28,63,0.0,35.7,21.4,25.0,17.9,35.7,64.3,
SOMERSET,Bernardsville,Dec,12,26,13,88,0.0,15.4,38.5,23.1,23.1,15.4,84.6,
SOMERSET,Branchburg,Jan,1,55,30,69,3.3,20.0,36.7,30.0,10.0,23.3,76.7,
SOMERSET,Branchburg,Feb,2,41,26,82,7.7,7.7,23.1,34.6,26.9,15.4,84.6,
SOMERSET,Branchburg,Mar,3,42,30,65,0.0,10.0,53.3,20.0,16.7,10.0,90.0,
SOMERSET,Branchburg,Apr,4,56,30,62,0.0,26.7,33.3,13.3,26.7,26.7,73.3,
SOMERSET,Branchburg,May,5,78,40,60,7.5,17.5,40.0,17.5,17.5,25.0,75.0,
SOMERSET,Branchburg,Jun,6,69,52,55,1.9,32.7,44.2,13.5,7.7,34.6,65.4,
SOMERSET,Branchburg,Jul,7,102,68,62,1.5,23.5,45.6,23.5,5.9,25.0,75.0,
SOMERSET,Branchburg,Aug,8,87,50,69,4.0,12.0,44.0,20.0,20.0,16.0,84.0,
SOMERSET,Branchburg,Sep,9,64,46,57,2.2,21.7,52.2,19.6,4.3,23.9,76.1,
SOMERSET,Branchburg,Oct,10,75,39,66,0.0,20.5,46.2,23.1,10.3,20.5,79.5,
SOMERSET,Branchburg,Nov,11,65,38,61,2.6,15.8,50.0,21.1,10.5,18.4,81.6,
SOMERSET,Branchburg,Dec,12,75,47,59,2.1,25.5,40.4,21.3,10.6,27.7,72.3,
SOMERSET,Bridgewater,Jan,1,89,50,72,0.0,18.0,32.0,32.0,18.0,18.0,82.0,
SOMERSET,Bridgewater,Feb,2,76,43,62,2.3,30.2,30.2,16.3,20.9,32.6,67.4,
SOMERSET,Bridgewater,Mar,3,79,55,53,1.8,30.9,38.2,10.9,18.2,32.7,67.3,
SOMERSET,Bridgewater,Apr,4,83,63,59,1.6,23.8,49.2,17.5,7.9,25.4,74.6,
SOMERSET,Bridgewater,May,5,97,52,57,3.8,19.2,59.6,15.4,1.9,23.1,76.9,
SOMERSET,Bridgewater,Jun,6,142,100,63,2.0,18.0,51.0,20.0,9.0,20.0,80.0,
SOMERSET,Bridgewater,Jul,7,182,126,61,1.6,19.8,47.6,23.8,7.1,21.4,78.6,
SOMERSET,Bridgewater,Aug,8,160,96,63,0.0,18.8,53.1,21.9,6.2,18.8,81.2,
SOMERSET,Bridgewater,Sep,9,126,79,62,0.0,24.1,49.4,12.7,13.9,24.1,75.9,
SOMERSET,Bridgewater,Oct,10,125,86,62,0.0,29.1,34.9,19.8,16.3,29.1,70.9,
SOMERSET,Bridgewater,Nov,11,112,67,65,1.5,11.9,49.3,19.4,17.9,13.4,86.6,
SOMERSET,Bridgewater,Dec,12,104,59,68,0.0,6.8,50.8,30.5,11.9,6.8,93.2,
SOMERSET,Green Brook,Jan,1,40,25,71,4.0,4.0,48.0,24.0,20.0,8.0,92.0,
SOMERSET,Green Brook,Feb,2,25,18,68,5.6,27.8,22.2,11.1,33.3,33.3,66.7,
SOMERSET,Green Brook,Mar,3,39,24,70,4.2,12.5,41.7,12.5,29.2,16.7,83.3,
SOMERSET,Green Brook,Apr,4,47,27,71,0.0,7.4,37.0,44.4,11.1,7.4,92.6,
SOMERSET,Green Brook,May,5,47,27,59,3.7,14.8,40.7,29.6,11.1,18.5,81.5,
SOMERSET,Green Brook,Jun,6,46,34,64,0.0,23.5,44.1,26.5,5.9,23.5,76.5,
SOMERSET,Green Brook,Jul,7,58,34,76,0.0,11.8,44.1,29.4,14.7,11.8,88.2,
SOMERSET,Green Brook,Aug,8,30,21,68,0.0,28.6,33.3,14.3,23.8,28.6,71.4,
SOMERSET,Green Brook,Sep,9,36,29,63,0.0,27.6,41.4,6.9,24.1,27.6,72.4,
SOMERSET,Green Brook,Oct,10,35,21,85,0.0,14.3,23.8,38.1,23.8,14.3,85.7,
SOMERSET,Green Brook,Nov,11,52,35,64,0.0,22.9,42.9,14.3,20.0,22.9,77.1,
SOMERSET,Green Brook,Dec,12,47,36,74,0.0,19.4,36.1,30.6,13.9,19.4,80.6,
SOMERSET,Martinsville,Jan,1,18,9,97,0.0,11.1,22.2,33.3,33.3,11.1,88.9,yes
SOMERSET,Martinsville,Feb,2,9,6,60,16.7,16.7,33.3,16.7,16.7,33.3,66.7,yes
SOMERSET,Martinsville,Mar,3,10,7,63,0.0,28.6,28.6,14.3,28.6,28.6,71.4,yes
SOMERSET,Martinsville,Apr,4,7,6,56,0.0,33.3,66.7,0.0,0.0,33.3,66.7,yes
SOMERSET,Martinsville,May,5,9,3,37,0.0,66.7,33.3,0.0,0.0,66.7,33.3,yes
SOMERSET,Martinsville,Jun,6,21,17,62,0.0,5.9,76.5,11.8,5.9,5.9,94.1,
SOMERSET,Martinsville,Jul,7,25,17,74,0.0,17.6,29.4,41.2,11.8,17.6,82.4,
SOMERSET,Martinsville,Aug,8,12,9,65,0.0,11.1,55.6,11.1,22.2,11.1,88.9,yes
SOMERSET,Martinsville,Sep,9,16,13,82,0.0,7.7,38.5,30.8,23.1,7.7,92.3,
SOMERSET,Martinsville,Oct,10,11,5,59,0.0,40.0,20.0,40.0,0.0,40.0,60.0,yes
SOMERSET,Martinsville,Nov,11,15,10,54,0.0,30.0,50.0,10.0,10.0,30.0,70.0,
SOMERSET,Martinsville,Dec,12,8,6,76,0.0,16.7,16.7,33.3,33.3,16.7,83.3,yes
SOMERSET,Warren,Jan,1,49,29,79,0.0,10.3,27.6,37.9,24.1,10.3,89.7,
SOMERSET,Warren,Feb,2,43,21,105,0.0,4.8,28.6,14.3,52.4,4.8,95.2,
SOMERSET,Warren,Mar,3,41,23,124,0.0,8.7,26.1,4.3,60.9,8.7,91.3,
SOMERSET,Warren,Apr,4,48,28,56,3.6,28.6,46.4,3.6,17.9,32.1,67.9,
SOMERSET,Warren,May,5,64,25,54,4.0,32.0,28.0,24.0,12.0,36.0,64.0,
SOMERSET,Warren,Jun,6,72,44,70,2.3,20.5,27.3,31.8,18.2,22.7,77.3,
SOMERSET,Warren,Jul,7,91,62,67,0.0,12.9,46.8,27.4,12.9,12.9,87.1,
SOMERSET,Warren,Aug,8,85,52,86,0.0,9.6,28.8,23.1,38.5,9.6,90.4,
SOMERSET,Warren,Sep,9,66,42,66,0.0,14.3,40.5,19.0,26.2,14.3,85.7,
SOMERSET,Warren,Oct,10,55,30,84,0.0,3.3,43.3,20.0,33.3,3.3,96.7,
SOMERSET,Warren,Nov,11,62,31,69,0.0,9.7,48.4,19.4,22.6,9.7,90.3,
SOMERSET,Warren,Dec,12,71,37,69,0.0,10.8,43.2,29.7,16.2,10.8,89.2,
SOMERSET,Watchung,Jan,1,9,6,92,0.0,0.0,33.3,33.3,33.3,0.0,100.0,yes
SOMERSET,Watchung,Feb,2,10,4,120,0.0,25.0,0.0,25.0,50.0,25.0,75.0,yes
SOMERSET,Watchung,Mar,3,16,9,64,11.1,11.1,55.6,0.0,22.2,22.2,77.8,yes
SOMERSET,Watchung,Apr,4,14,7,85,0.0,28.6,14.3,42.9,14.3,28.6,71.4,yes
SOMERSET,Watchung,May,5,20,11,63,0.0,18.2,72.7,0.0,9.1,18.2,81.8,
SOMERSET,Watchung,Jun,6,29,20,62,5.0,20.0,40.0,15.0,20.0,25.0,75.0,
SOMERSET,Watchung,Jul,7,31,21,71,4.8,23.8,38.1,23.8,9.5,28.6,71.4,
SOMERSET,Watchung,Aug,8,21,10,62,0.0,30.0,30.0,20.0,20.0,30.0,70.0,
SOMERSET,Watchung,Sep,9,20,9,84,0.0,33.3,0.0,44.4,22.2,33.3,66.7,yes
SOMERSET,Watchung,Oct,10,22,17,79,0.0,17.6,29.4,23.5,29.4,17.6,82.4,
SOMERSET,Watchung,Nov,11,19,15,85,0.0,0.0,33.3,40.0,26.7,0.0,100.0,
SOMERSET,Watchung,Dec,12,16,10,96,0.0,0.0,40.0,30.0,30.0,0.0,100.0,
UNION,Berkeley Heights,Jan,1,33,18,70,0.0,11.1,50.0,33.3,5.6,11.1,88.9,
UNION,Berkeley Heights,Feb,2,20,12,62,0.0,33.3,33.3,8.3,25.0,33.3,66.7,
UNION,Berkeley Heights,Mar,3,30,21,53,4.8,19.0,71.4,0.0,4.8,23.8,76.2,
UNION,Berkeley Heights,Apr,4,39,29,52,3.4,27.6,55.2,6.9,6.9,31.0,69.0,
UNION,Berkeley Heights,May,5,42,21,53,0.0,4.8,76.2,14.3,4.8,4.8,95.2,
UNION,Berkeley Heights,Jun,6,61,40,58,2.5,20.0,52.5,20.0,5.0,22.5,77.5,
UNION,Berkeley Heights,Jul,7,63,42,54,0.0,31.0,57.1,9.5,2.4,31.0,69.0,
UNION,Berkeley Heights,Aug,8,69,42,64,0.0,21.4,47.6,26.2,4.8,21.4,78.6,
UNION,Berkeley Heights,Sep,9,42,28,61,0.0,28.6,39.3,21.4,10.7,28.6,71.4,
UNION,Berkeley Heights,Oct,10,49,26,60,0.0,38.5,26.9,26.9,7.7,38.5,61.5,
UNION,Berkeley Heights,Nov,11,35,24,53,0.0,25.0,50.0,12.5,12.5,25.0,75.0,
UNION,Berkeley Heights,Dec,12,29,18,61,0.0,16.7,44.4,16.7,22.2,16.7,83.3,
UNION,Clark,Jan,1,36,12,100,0.0,0.0,16.7,50.0,33.3,0.0,100.0,
UNION,Clark,Feb,2,28,13,79,0.0,30.8,15.4,46.2,7.7,30.8,69.2,
UNION,Clark,Mar,3,26,15,66,6.7,26.7,26.7,26.7,13.3,33.3,66.7,
UNION,Clark,Apr,4,38,17,45,0.0,35.3,35.3,17.6,11.8,35.3,64.7,
UNION,Clark,May,5,41,12,54,0.0,33.3,33.3,25.0,8.3,33.3,66.7,
UNION,Clark,Jun,6,45,29,67,0.0,13.8,55.2,31.0,0.0,13.8,86.2,
UNION,Clark,Jul,7,53,25,62,0.0,20.0,56.0,12.0,12.0,20.0,80.0,
UNION,Clark,Aug,8,49,27,59,0.0,25.9,40.7,29.6,3.7,25.9,74.1,
UNION,Clark,Sep,9,44,21,53,0.0,23.8,57.1,9.5,9.5,23.8,76.2,
UNION,Clark,Oct,10,44,16,59,0.0,37.5,31.2,25.0,6.2,37.5,62.5,
UNION,Clark,Nov,11,38,18,60,0.0,27.8,44.4,16.7,11.1,27.8,72.2,
UNION,Clark,Dec,12,48,25,61,4.0,12.0,56.0,16.0,12.0,16.0,84.0,
UNION,Cranford,Jan,1,52,23,64,0.0,13.0,56.5,26.1,4.3,13.0,87.0,
UNION,Cranford,Feb,2,45,27,72,0.0,22.2,37.0,18.5,22.2,22.2,77.8,
UNION,Cranford,Mar,3,56,27,54,0.0,25.9,55.6,11.1,7.4,25.9,74.1,
UNION,Cranford,Apr,4,57,28,45,0.0,32.1,60.7,7.1,0.0,32.1,67.9,
UNION,Cranford,May,5,73,33,51,6.1,27.3,45.5,12.1,9.1,33.3,66.7,
UNION,Cranford,Jun,6,105,64,60,1.6,21.9,56.2,17.2,3.1,23.4,76.6,
UNION,Cranford,Jul,7,109,58,56,0.0,25.9,51.7,19.0,3.4,25.9,74.1,
UNION,Cranford,Aug,8,107,51,49,0.0,25.5,52.9,19.6,2.0,25.5,74.5,
UNION,Cranford,Sep,9,55,26,56,0.0,23.1,50.0,19.2,7.7,23.1,76.9,
